,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1158,0.0010327339172363282,3.579729322844806e-05,0.004568815231323242,0.0005008814947243421,10,29,2,uniform,"{'leaf_size': 10, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.6587301587301587,0.6984126984126984,0.6507936507936508,0.6428571428571429,0.6190476190476191,65.39682539682539,0.025888105444920755,5048
1159,0.0009608745574951171,3.831925825993852e-05,0.0026350021362304688,0.0005051217289626126,10,29,2,distance,"{'leaf_size': 10, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.6587301587301587,0.7142857142857143,0.6428571428571429,0.6666666666666666,0.6349206349206349,66.34920634920634,0.027766437594501436,3529
1160,0.001186227798461914,0.00040820975000963565,0.002419567108154297,0.0004458941108772512,11,1,1,uniform,"{'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.6666666666666666,0.6587301587301587,0.6984126984126984,0.6111111111111112,0.6031746031746031,64.76190476190476,0.03570546628318091,5440
1161,0.0009903430938720704,3.405812531864704e-05,0.0010159015655517578,3.078943106043805e-05,11,1,1,distance,"{'leaf_size': 11, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.6666666666666666,0.6587301587301587,0.6984126984126984,0.6111111111111112,0.6031746031746031,64.76190476190476,0.03570546628318091,5440
1162,0.0011832237243652344,0.00039055884139086106,0.0034016132354736327,0.0007979474643441474,11,1,2,uniform,"{'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.6507936507936508,0.6666666666666666,0.6825396825396826,0.6428571428571429,0.6031746031746031,64.92063492063492,0.026749681819607497,5244
1163,0.0007999897003173828,0.0007485451554067099,0.0005010604858398437,0.00044734504363526904,11,1,2,distance,"{'leaf_size': 11, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.6507936507936508,0.6666666666666666,0.6825396825396826,0.6428571428571429,0.6031746031746031,64.92063492063492,0.026749681819607497,5244
1164,0.0020194053649902344,0.002567153470145061,0.0027994155883789063,0.0004002575366472618,11,2,1,uniform,"{'leaf_size': 11, 'n_neighbors': 2, 'p': 1, 'weights': 'uniform'}",0.6587301587301587,0.6111111111111112,0.6507936507936508,0.6031746031746031,0.5238095238095238,60.95238095238095,0.04798798875501896,5636
1165,0.0008002758026123047,0.0004001379971963517,0.0011999130249023438,0.0003999710651483163,11,2,1,distance,"{'leaf_size': 11, 'n_neighbors': 2, 'p': 1, 'weights': 'distance'}",0.6666666666666666,0.6587301587301587,0.6984126984126984,0.6111111111111112,0.6031746031746031,64.76190476190476,0.03570546628318091,5440
1166,0.0010009288787841796,4.1019083342755444e-07,0.0029988765716552736,4.6231077741778654e-07,11,2,2,uniform,"{'leaf_size': 11, 'n_neighbors': 2, 'p': 2, 'weights': 'uniform'}",0.6111111111111112,0.6428571428571429,0.6746031746031746,0.6349206349206349,0.5238095238095238,61.74603174603174,0.051041064097820714,5587
1167,0.0009999752044677734,6.641573084442196e-07,0.0014000415802001953,0.0004897463831786003,11,2,2,distance,"{'leaf_size': 11, 'n_neighbors': 2, 'p': 2, 'weights': 'distance'}",0.6507936507936508,0.6666666666666666,0.6825396825396826,0.6428571428571429,0.6031746031746031,64.92063492063492,0.026749681819607497,5244
1168,0.0006005764007568359,0.0004903685855318217,0.002599287033081055,0.0004900182296200158,11,3,1,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.6746031746031746,0.6825396825396826,0.7142857142857143,0.6190476190476191,0.6587301587301587,66.98412698412699,0.031185528102203968,2206
1169,0.0007998466491699219,0.0003999233956528511,0.001200246810913086,0.00040004336867258713,11,3,1,distance,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.6746031746031746,0.7063492063492064,0.753968253968254,0.6428571428571429,0.6507936507936508,68.57142857142857,0.04065475706306569,638
1170,0.0010001659393310547,5.840038639982171e-07,0.0031995773315429688,0.00039982856848254296,11,3,2,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.6190476190476191,0.7301587301587301,0.7142857142857143,0.6111111111111112,0.6111111111111112,65.71428571428572,0.05345224838248485,4754
1171,0.0010003089904785157,4.90933901833868e-07,0.0013997554779052734,0.0004895899601671047,11,3,2,distance,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.6349206349206349,0.7380952380952381,0.7222222222222222,0.6349206349206349,0.6031746031746031,66.66666666666667,0.05335789306022736,2892
1172,0.0010007381439208984,2.431401974483864e-07,0.002599287033081055,0.0004896288627950879,11,4,1,uniform,"{'leaf_size': 11, 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",0.6904761904761905,0.6825396825396826,0.6904761904761905,0.6666666666666666,0.6111111111111112,66.82539682539682,0.02986490114639169,2647
1173,0.0005999565124511719,0.0004898627428244503,0.0013999462127685547,0.0004900187632319686,11,4,1,distance,"{'leaf_size': 11, 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",0.6904761904761905,0.6825396825396826,0.7380952380952381,0.6825396825396826,0.6428571428571429,68.73015873015873,0.03036686741223649,540
1174,0.000800323486328125,0.00040016177157428304,0.00299983024597168,7.448434520632414e-07,11,4,2,uniform,"{'leaf_size': 11, 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",0.6746031746031746,0.6984126984126984,0.7142857142857143,0.6428571428571429,0.5793650793650794,66.1904761904762,0.04777751410569017,3872
1175,0.0012029647827148438,0.0009851392748540246,0.002197074890136719,0.0009748408458872738,11,4,2,distance,"{'leaf_size': 11, 'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",0.6666666666666666,0.7063492063492064,0.7301587301587301,0.6428571428571429,0.6349206349206349,67.61904761904762,0.03668006351838521,1324
1176,0.0020807266235351564,0.0022111581487003055,0.0031768798828125,0.0020588333290711106,11,5,1,uniform,"{'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.6984126984126984,0.7063492063492064,0.7301587301587301,0.6507936507936508,0.5873015873015873,67.46031746031747,0.050694347373559705,1520
1177,0.00026063919067382814,0.0005212783813476562,0.0,0.0,11,5,1,distance,"{'leaf_size': 11, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.7063492063492064,0.6984126984126984,0.7619047619047619,0.6746031746031746,0.5952380952380952,68.73015873015873,0.05420117802845673,540
1178,0.003074836730957031,0.004667980655190399,0.0026033401489257814,0.00046033836532280534,11,5,2,uniform,"{'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.6904761904761905,0.6984126984126984,0.6825396825396826,0.6507936507936508,0.5555555555555556,65.55555555555556,0.052549032880148706,4901
1179,0.0006114006042480469,0.0005001329123118708,0.0014011859893798828,0.00048460184108151046,11,5,2,distance,"{'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.6984126984126984,0.7222222222222222,0.7222222222222222,0.6428571428571429,0.5555555555555556,66.82539682539682,0.06337290405611785,2647
1180,0.0006142616271972656,0.0005022025452373049,0.002582263946533203,0.0005072368443625498,11,6,1,uniform,"{'leaf_size': 11, 'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",0.6587301587301587,0.6904761904761905,0.6587301587301587,0.6666666666666666,0.6031746031746031,65.55555555555556,0.028659476325821893,4901
1181,0.0007965564727783203,0.00039834823224534495,0.0012041091918945312,0.000436379332711404,11,6,1,distance,"{'leaf_size': 11, 'n_neighbors': 6, 'p': 1, 'weights': 'distance'}",0.6904761904761905,0.7301587301587301,0.7619047619047619,0.6984126984126984,0.6111111111111112,69.84126984126983,0.05044523359387522,99
1182,0.0009860515594482422,3.113618851006536e-05,0.003013134002685547,2.8752529393847206e-05,11,6,2,uniform,"{'leaf_size': 11, 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",0.6507936507936508,0.6904761904761905,0.7063492063492064,0.6904761904761905,0.5714285714285714,66.19047619047619,0.048820814283268905,3970
1183,0.0009717941284179688,3.2060340566012004e-05,0.0014281749725341796,0.0004895480540692167,11,6,2,distance,"{'leaf_size': 11, 'n_neighbors': 6, 'p': 2, 'weights': 'distance'}",0.6746031746031746,0.7301587301587301,0.7301587301587301,0.6904761904761905,0.5873015873015873,68.25396825396825,0.05240499688641006,981
1184,0.0009924411773681641,1.737258535268509e-05,0.002607250213623047,0.00047778061515101603,11,7,1,uniform,"{'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.6746031746031746,0.6984126984126984,0.6825396825396826,0.6746031746031746,0.6190476190476191,66.98412698412699,0.02684370559569485,2206
1185,0.0009978294372558593,1.2560292630728477e-05,0.0010025501251220703,1.190375043993372e-05,11,7,1,distance,"{'leaf_size': 11, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.6825396825396826,0.7301587301587301,0.7301587301587301,0.6825396825396826,0.6349206349206349,69.2063492063492,0.03563483225498991,246
1186,0.001016998291015625,2.7781074654834527e-05,0.002980327606201172,3.139406912136049e-05,11,7,2,uniform,"{'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.6666666666666666,0.6904761904761905,0.6904761904761905,0.7063492063492064,0.5873015873015873,66.82539682539684,0.04241393401869011,2451
1187,0.0006028175354003906,0.0004922346956352675,0.0009970664978027344,0.0008934292597759077,11,7,2,distance,"{'leaf_size': 11, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.6587301587301587,0.7142857142857143,0.7142857142857143,0.6746031746031746,0.5952380952380952,67.14285714285715,0.04393127778761286,1814
1188,0.0,0.0,0.0031386852264404298,0.0062773704528808595,11,8,1,uniform,"{'leaf_size': 11, 'n_neighbors': 8, 'p': 1, 'weights': 'uniform'}",0.6746031746031746,0.7142857142857143,0.7063492063492064,0.6587301587301587,0.626984126984127,67.61904761904762,0.03190436705117745,1324
1189,0.0,0.0,0.0031251907348632812,0.0062503814697265625,11,8,1,distance,"{'leaf_size': 11, 'n_neighbors': 8, 'p': 1, 'weights': 'distance'}",0.7063492063492064,0.7222222222222222,0.7380952380952381,0.6904761904761905,0.6349206349206349,69.84126984126985,0.03549314249999668,50
1190,0.0016375064849853515,0.0012659809897341632,0.003892803192138672,0.0011496800554686272,11,8,2,uniform,"{'leaf_size': 11, 'n_neighbors': 8, 'p': 2, 'weights': 'uniform'}",0.6587301587301587,0.7142857142857143,0.6825396825396826,0.6666666666666666,0.5952380952380952,66.34920634920634,0.03907470992092436,3529
1191,0.0009997367858886718,6.301471151993481e-06,0.0015997886657714844,0.000803265446353603,11,8,2,distance,"{'leaf_size': 11, 'n_neighbors': 8, 'p': 2, 'weights': 'distance'}",0.6904761904761905,0.7222222222222222,0.746031746031746,0.6746031746031746,0.6111111111111112,68.88888888888889,0.04611377475026649,393
