,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0048316001892089845,0.004518883014552514,0.0037413120269775392,0.0055026086902015435,0.1,2,scale,linear,0.001,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.001}",0.5396825396825397,0.626984126984127,0.6587301587301587,0.5873015873015873,0.5714285714285714,59.682539682539684,0.041815682134347595,237
1,0.008419418334960937,0.004874593568226929,0.001407623291015625,0.0004989690873153204,0.1,2,scale,linear,0.01,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'tol': 0.01}",0.5396825396825397,0.626984126984127,0.6587301587301587,0.5873015873015873,0.5714285714285714,59.682539682539684,0.041815682134347595,237
2,0.010321521759033203,0.008316889857531803,0.0005730152130126953,0.0011460304260253907,0.1,2,scale,rbf,0.001,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.001}",0.5793650793650794,0.6587301587301587,0.6428571428571429,0.5952380952380952,0.6428571428571429,62.38095238095238,0.030778919729627482,223
3,0.006247901916503906,0.007652085882680944,0.00625157356262207,0.007656587740388592,0.1,2,scale,rbf,0.01,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'tol': 0.01}",0.5793650793650794,0.6587301587301587,0.6349206349206349,0.5952380952380952,0.6428571428571429,62.22222222222222,0.029949146450973334,232
4,0.015620660781860352,2.4916007726152163e-05,0.0,0.0,0.1,2,scale,sigmoid,0.001,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.001}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
5,0.015622854232788086,2.6804865498648065e-06,0.0,0.0,0.1,2,scale,sigmoid,0.01,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'tol': 0.01}",0.38095238095238093,0.373015873015873,0.373015873015873,0.38095238095238093,0.38095238095238093,37.77777777777778,0.003888078956798681,311
6,0.006249332427978515,0.007653838559700724,0.0031262874603271485,0.006252574920654297,0.1,2,scale,poly,0.001,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.001}",0.6507936507936508,0.6984126984126984,0.6507936507936508,0.6666666666666666,0.6428571428571429,66.19047619047619,0.019825390471105996,151
7,0.006247568130493164,0.007651678595842565,0.0,0.0,0.1,2,scale,poly,0.01,"{'C': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'tol': 0.01}",0.6507936507936508,0.6984126984126984,0.6507936507936508,0.6666666666666666,0.6428571428571429,66.19047619047619,0.019825390471105996,151
8,0.006250953674316407,0.007655825273015961,0.0,0.0,0.1,2,auto,linear,0.001,"{'C': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.001}",0.5396825396825397,0.626984126984127,0.6587301587301587,0.5873015873015873,0.5714285714285714,59.682539682539684,0.041815682134347595,237
9,0.009375572204589844,0.007655273188749546,0.0,0.0,0.1,2,auto,linear,0.01,"{'C': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'tol': 0.01}",0.5396825396825397,0.626984126984127,0.6587301587301587,0.5873015873015873,0.5714285714285714,59.682539682539684,0.041815682134347595,237
